"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"08 de mai. de 2015","3,3314","3,4065","3,4240","3,3277","","-2,28%"
"07 de mai. de 2015","3,4093","3,4417","3,4572","3,3962","","-1,02%"
"06 de mai. de 2015","3,4443","3,4139","3,4722","3,4133","","0,83%"
"05 de mai. de 2015","3,4158","3,4388","3,4510","3,3998","","-0,71%"
"04 de mai. de 2015","3,4401","3,3747","3,4512","3,3515","","1,87%"
"01 de mai. de 2015","3,3768","3,3820","3,4044","3,3673","","-0,20%"
"30 de abr. de 2015","3,3837","3,2936","3,3890","3,2710","","2,65%"
"29 de abr. de 2015","3,2963","3,2237","3,2979","3,2178","","2,23%"
"28 de abr. de 2015","3,2245","3,1744","3,2320","3,1502","","1,53%"
"27 de abr. de 2015","3,1759","3,2087","3,2134","3,1568","","-1,05%"
"24 de abr. de 2015","3,2096","3,2143","3,2443","3,2042","","-0,21%"
"23 de abr. de 2015","3,2163","3,2277","3,2676","3,2075","","-0,43%"
"22 de abr. de 2015","3,2301","3,2565","3,2787","3,2125","","-0,83%"
"21 de abr. de 2015","3,2572","3,2552","3,2711","3,2326","","0,00%"
"20 de abr. de 2015","3,2573","3,2886","3,2916","3,2410","","-0,88%"
"17 de abr. de 2015","3,2863","3,2517","3,3110","3,2440","","1,05%"
"16 de abr. de 2015","3,2523","3,2354","3,2643","3,2182","","0,45%"
"15 de abr. de 2015","3,2376","3,2636","3,2810","3,2306","","-0,80%"
"14 de abr. de 2015","3,2636","3,2968","3,3115","3,2548","","-1,06%"
"13 de abr. de 2015","3,2984","3,2584","3,3087","3,2335","","1,13%"
"10 de abr. de 2015","3,2614","3,2588","3,2873","3,2352","","0,02%"
"09 de abr. de 2015","3,2608","3,2863","3,2893","3,2305","","-0,81%"
"08 de abr. de 2015","3,2875","3,3818","3,4076","3,2818","","-2,84%"
"07 de abr. de 2015","3,3837","3,4134","3,4253","3,3711","","-0,92%"
"06 de abr. de 2015","3,4150","3,4283","3,4383","3,3849","","-0,33%"
"03 de abr. de 2015","3,4263","3,3941","3,4410","3,3882","","0,88%"
"02 de abr. de 2015","3,3963","3,4059","3,4440","3,3941","","-0,33%"
"01 de abr. de 2015","3,4074","3,4289","3,4471","3,3768","","-0,64%"
"31 de mar. de 2015","3,4294","3,4979","3,5128","3,4016","","-2,01%"
"30 de mar. de 2015","3,4996","3,5364","3,5667","3,4692","","-1,10%"
"27 de mar. de 2015","3,5384","3,4631","3,5424","3,4374","","2,14%"
"26 de mar. de 2015","3,4642","3,5100","3,5412","3,4558","","-1,37%"
"25 de mar. de 2015","3,5122","3,4292","3,5165","3,4207","","2,38%"
"24 de mar. de 2015","3,4306","3,4279","3,4577","3,3993","","0,06%"
"23 de mar. de 2015","3,4287","3,4978","3,5205","3,4242","","-1,89%"
"20 de mar. de 2015","3,4947","3,5084","3,5568","3,4566","","-0,42%"
"19 de mar. de 2015","3,5093","3,4859","3,5316","3,4440","","0,62%"
"18 de mar. de 2015","3,4878","3,4326","3,5185","3,4110","","1,58%"
"17 de mar. de 2015","3,4334","3,4324","3,4901","3,4145","","0,06%"
"16 de mar. de 2015","3,4314","3,4068","3,4387","3,3847","","0,63%"
"13 de mar. de 2015","3,4100","3,3657","3,4447","3,3560","","1,27%"
"12 de mar. de 2015","3,3672","3,2954","3,3742","3,2822","","2,14%"
"11 de mar. de 2015","3,2966","3,3175","3,3361","3,2632","","-0,67%"
"10 de mar. de 2015","3,3188","3,3871","3,4061","3,3085","","-2,05%"
"09 de mar. de 2015","3,3884","3,3141","3,4016","3,3112","","2,05%"
"06 de mar. de 2015","3,3203","3,3119","3,3389","3,2643","","0,22%"
"05 de mar. de 2015","3,3130","3,2960","3,3315","3,2821","","0,46%"
"04 de mar. de 2015","3,2978","3,2743","3,3309","3,2567","","0,67%"
"03 de mar. de 2015","3,2759","3,2380","3,2807","3,2305","","1,12%"
"02 de mar. de 2015","3,2396","3,1746","3,2415","3,1666","","1,93%"
"27 de fev. de 2015","3,1784","3,2561","3,2799","3,1743","","-2,41%"
"26 de fev. de 2015","3,2569","3,2651","3,2716","3,2181","","-0,29%"
"25 de fev. de 2015","3,2664","3,2118","3,2776","3,2104","","1,67%"
"24 de fev. de 2015","3,2129","3,2625","3,2682","3,2029","","-1,51%"
"23 de fev. de 2015","3,2623","3,2632","3,2828","3,2380","","-0,05%"
"20 de fev. de 2015","3,2640","3,2581","3,2873","3,2276","","0,18%"
"19 de fev. de 2015","3,2582","3,2324","3,2669","3,2302","","0,75%"
"18 de fev. de 2015","3,2340","3,2279","3,2374","3,2096","","0,15%"
"17 de fev. de 2015","3,2291","3,2164","3,2400","3,2025","","0,33%"
"16 de fev. de 2015","3,2185","3,2254","3,2403","3,2064","","-0,27%"
"13 de fev. de 2015","3,2272","3,2157","3,2602","3,2090","","0,32%"
"12 de fev. de 2015","3,2168","3,2512","3,2646","3,2067","","-1,08%"
"11 de fev. de 2015","3,2519","3,2076","3,2565","3,2025","","1,35%"
"10 de fev. de 2015","3,2087","3,1348","3,2149","3,1227","","2,30%"
"09 de fev. de 2015","3,1366","3,1470","3,1693","3,1311","","-0,38%"
"06 de fev. de 2015","3,1486","3,1494","3,1688","3,1222","","-0,06%"
"05 de fev. de 2015","3,1505","3,1098","3,1570","3,0986","","1,27%"
"04 de fev. de 2015","3,1110","3,0924","3,1400","3,0788","","0,56%"
"03 de fev. de 2015","3,0936","3,0917","3,1141","3,0599","","0,02%"
"02 de fev. de 2015","3,0931","3,0252","3,0985","3,0192","","2,15%"
"30 de jan. de 2015","3,0280","2,9460","3,0428","2,9426","","2,75%"
"29 de jan. de 2015","2,9471","2,9069","2,9596","2,9002","","1,33%"
"28 de jan. de 2015","2,9083","2,9272","2,9411","2,9038","","-0,66%"
"27 de jan. de 2015","2,9277","2,9027","2,9392","2,8991","","0,83%"
"26 de jan. de 2015","2,9036","2,8838","2,9335","2,8616","","0,42%"
"23 de jan. de 2015","2,8914","2,9245","2,9284","2,8669","","-1,19%"
"22 de jan. de 2015","2,9263","3,0183","3,0280","2,9122","","-3,08%"
"21 de jan. de 2015","3,0193","3,0184","3,0296","2,9968","","0,01%"
"20 de jan. de 2015","3,0191","3,0763","3,0806","3,0126","","-1,90%"
"19 de jan. de 2015","3,0776","3,0263","3,0950","3,0250","","1,49%"
"16 de jan. de 2015","3,0323","3,0715","3,0781","3,0126","","-1,33%"
"15 de jan. de 2015","3,0731","3,0834","3,0870","3,0319","","-0,36%"
"14 de jan. de 2015","3,0841","3,1108","3,1218","3,0676","","-0,88%"
"13 de jan. de 2015","3,1115","3,1633","3,1710","3,0912","","-1,64%"
"12 de jan. de 2015","3,1635","3,1130","3,1681","3,0999","","1,58%"
"09 de jan. de 2015","3,1144","3,1388","3,1606","3,1054","","-0,82%"
"08 de jan. de 2015","3,1403","3,1759","3,1816","3,1352","","-1,16%"
"07 de jan. de 2015","3,1770","3,2096","3,2125","3,1631","","-1,03%"
"06 de jan. de 2015","3,2101","3,2287","3,2421","3,2051","","-0,61%"
"05 de jan. de 2015","3,2297","3,2320","3,2576","3,1994","","-0,12%"
"02 de jan. de 2015","3,2336","3,2158","3,2593","3,1972","","0,53%"
"01 de jan. de 2015","3,2167","3,2144","3,2174","3,2128","","0,05%"
"31 de dez. de 2014","3,2152","3,2293","3,2346","3,2136","","-0,49%"
"30 de dez. de 2014","3,2309","3,2828","3,2938","3,2110","","-1,63%"
"29 de dez. de 2014","3,2843","3,2493","3,2984","3,2450","","1,08%"
"26 de dez. de 2014","3,2493","3,2941","3,2970","3,2471","","-1,38%"
"25 de dez. de 2014","3,2948","3,2863","3,3037","3,2838","","0,24%"
"24 de dez. de 2014","3,2870","3,2785","3,2937","3,2777","","0,21%"
"23 de dez. de 2014","3,2800","3,2578","3,3002","3,2381","","0,65%"
"22 de dez. de 2014","3,2588","3,2510","3,2665","3,2413","","0,19%"
"19 de dez. de 2014","3,2526","3,2706","3,2751","3,2384","","-0,57%"
"18 de dez. de 2014","3,2712","3,3500","3,3536","3,2487","","-2,40%"
"17 de dez. de 2014","3,3517","3,4252","3,4285","3,3167","","-2,17%"
"16 de dez. de 2014","3,4261","3,3515","3,4584","3,3500","","2,20%"
"15 de dez. de 2014","3,3525","3,3073","3,3691","3,2901","","1,34%"
"12 de dez. de 2014","3,3081","3,2882","3,3407","3,2805","","0,59%"
"11 de dez. de 2014","3,2887","3,2546","3,2953","3,2475","","0,98%"
"10 de dez. de 2014","3,2567","3,2081","3,2572","3,2014","","1,49%"
"09 de dez. de 2014","3,2088","3,2017","3,2335","3,1952","","0,18%"
"08 de dez. de 2014","3,2029","3,1788","3,2252","3,1691","","0,68%"
"05 de dez. de 2014","3,1813","3,2070","3,2126","3,1783","","-0,83%"
"04 de dez. de 2014","3,2080","3,1412","3,2184","3,1368","","2,09%"
"03 de dez. de 2014","3,1424","3,1781","3,1920","3,1369","","-1,19%"
"02 de dez. de 2014","3,1802","3,1907","3,2016","3,1767","","-0,38%"
"01 de dez. de 2014","3,1923","3,1938","3,2188","3,1744","","-0,08%"
"28 de nov. de 2014","3,1949","3,1541","3,2215","3,1445","","1,27%"
"27 de nov. de 2014","3,1547","3,1274","3,1589","3,1131","","0,85%"
"26 de nov. de 2014","3,1280","3,1554","3,1610","3,1204","","-0,90%"
"25 de nov. de 2014","3,1565","3,1669","3,1753","3,1259","","-0,35%"
"24 de nov. de 2014","3,1675","3,1128","3,1723","3,1020","","1,63%"
"21 de nov. de 2014","3,1166","3,2245","3,2330","3,1064","","-3,40%"
"20 de nov. de 2014","3,2264","3,2280","3,2356","3,2151","","-0,08%"
"19 de nov. de 2014","3,2289","3,2368","3,2613","3,2198","","-0,27%"
"18 de nov. de 2014","3,2377","3,2463","3,2710","3,2350","","-0,29%"
"17 de nov. de 2014","3,2470","3,2571","3,2738","3,2190","","-0,35%"
"14 de nov. de 2014","3,2583","3,2294","3,2743","3,2165","","0,87%"
"13 de nov. de 2014","3,2301","3,1912","3,2539","3,1876","","1,18%"
"12 de nov. de 2014","3,1924","3,1892","3,2002","3,1590","","0,06%"
"11 de nov. de 2014","3,1905","3,1696","3,2030","3,1627","","0,62%"
"10 de nov. de 2014","3,1708","3,1850","3,2010","3,1502","","-0,50%"
"07 de nov. de 2014","3,1868","3,1789","3,2112","3,1635","","0,21%"
"06 de nov. de 2014","3,1800","3,1257","3,1894","3,1220","","1,68%"
"05 de nov. de 2014","3,1276","3,1311","3,1604","3,1131","","-0,16%"
"04 de nov. de 2014","3,1326","3,1155","3,1719","3,1143","","0,52%"
"03 de nov. de 2014","3,1164","3,1011","3,1333","3,0659","","0,40%"
"31 de out. de 2014","3,1040","3,0310","3,1065","3,0140","","2,39%"
"30 de out. de 2014","3,0316","3,1081","3,1109","3,0174","","-2,50%"
"29 de out. de 2014","3,1092","3,1331","3,1501","3,0868","","-0,80%"
"28 de out. de 2014","3,1344","3,2022","3,2086","3,1313","","-2,15%"
"27 de out. de 2014","3,2034","3,1364","3,2429","3,1332","","2,20%"
"24 de out. de 2014","3,1345","3,1581","3,1666","3,0995","","-0,81%"
"23 de out. de 2014","3,1601","3,1443","3,1878","3,1369","","0,44%"
"22 de out. de 2014","3,1462","3,1536","3,1690","3,1209","","-0,27%"
"21 de out. de 2014","3,1547","3,1547","3,1902","3,1315","","-0,02%"
"20 de out. de 2014","3,1552","3,1067","3,1608","3,1009","","1,50%"
"17 de out. de 2014","3,1085","3,1665","3,1707","3,0907","","-1,86%"
"16 de out. de 2014","3,1675","3,1538","3,1966","3,1185","","0,37%"
"15 de out. de 2014","3,1557","3,0373","3,1625","3,0271","","3,86%"
"14 de out. de 2014","3,0385","3,0509","3,0566","3,0241","","-0,49%"
"13 de out. de 2014","3,0534","3,0687","3,0840","3,0140","","-0,47%"
"10 de out. de 2014","3,0679","3,0431","3,0683","3,0313","","0,80%"
"09 de out. de 2014","3,0435","3,0258","3,0519","3,0081","","0,56%"
"08 de out. de 2014","3,0267","3,0347","3,0843","3,0069","","-0,30%"
"07 de out. de 2014","3,0357","3,0668","3,0756","3,0112","","-1,03%"
"06 de out. de 2014","3,0673","3,0733","3,0890","2,9789","","-0,34%"
"03 de out. de 2014","3,0777","3,1603","3,1637","3,0711","","-2,64%"
"02 de out. de 2014","3,1611","3,1313","3,1631","3,1185","","0,91%"
"01 de out. de 2014","3,1326","3,0879","3,1387","3,0687","","1,38%"
"30 de set. de 2014","3,0900","3,1030","3,1111","3,0750","","-0,45%"
"29 de set. de 2014","3,1041","3,0693","3,1477","3,0642","","1,12%"
"26 de set. de 2014","3,0697","3,0944","3,1083","3,0535","","-0,86%"
"25 de set. de 2014","3,0962","3,0449","3,1011","3,0253","","1,64%"
"24 de set. de 2014","3,0462","3,0973","3,1044","3,0417","","-1,69%"
"23 de set. de 2014","3,0985","3,0812","3,1048","3,0752","","0,54%"
"22 de set. de 2014","3,0819","3,0364","3,0827","3,0331","","1,44%"
"19 de set. de 2014","3,0381","3,0549","3,0636","3,0244","","-0,58%"
"18 de set. de 2014","3,0558","3,0335","3,0634","3,0256","","0,71%"
"17 de set. de 2014","3,0342","3,0217","3,0521","3,0130","","0,37%"
"16 de set. de 2014","3,0229","3,0309","3,0384","3,0059","","-0,29%"
"15 de set. de 2014","3,0318","3,0349","3,0440","3,0101","","-0,03%"
"12 de set. de 2014","3,0328","2,9695","3,0374","2,9665","","2,10%"
"11 de set. de 2014","2,9703","2,9556","2,9716","2,9491","","0,48%"
"10 de set. de 2014","2,9562","2,9569","2,9737","2,9477","","-0,08%"
"09 de set. de 2014","2,9585","2,9238","2,9652","2,9157","","1,16%"
"08 de set. de 2014","2,9246","2,9035","2,9352","2,8988","","0,79%"
"05 de set. de 2014","2,9017","2,9026","2,9170","2,8913","","-0,07%"
"04 de set. de 2014","2,9037","2,9404","2,9431","2,8900","","-1,30%"
"03 de set. de 2014","2,9419","2,9451","2,9510","2,9247","","-0,15%"
"02 de set. de 2014","2,9464","2,9472","2,9609","2,9378","","-0,06%"
"01 de set. de 2014","2,9482","2,9373","2,9518","2,9287","","0,40%"
"29 de ago. de 2014","2,9364","2,9525","2,9626","2,9341","","-0,63%"
"28 de ago. de 2014","2,9550","2,9628","2,9775","2,9470","","-0,32%"
"27 de ago. de 2014","2,9646","2,9771","2,9899","2,9579","","-0,47%"
"26 de ago. de 2014","2,9785","3,0173","3,0215","2,9753","","-1,33%"
"25 de ago. de 2014","3,0187","3,0097","3,0236","3,0014","","0,07%"
"22 de ago. de 2014","3,0166","3,0129","3,0259","3,0047","","0,11%"
"21 de ago. de 2014","3,0133","2,9988","3,0157","2,9882","","0,44%"
"20 de ago. de 2014","3,0000","2,9915","3,0038","2,9814","","0,25%"
"19 de ago. de 2014","2,9926","3,0165","3,0258","2,9912","","-0,82%"
"18 de ago. de 2014","3,0172","3,0254","3,0312","3,0114","","-0,36%"
"15 de ago. de 2014","3,0282","3,0286","3,0528","3,0214","","-0,03%"
"14 de ago. de 2014","3,0292","3,0459","3,0555","3,0252","","-0,60%"
"13 de ago. de 2014","3,0474","3,0461","3,0614","3,0255","","0,11%"
"12 de ago. de 2014","3,0439","3,0451","3,0497","3,0337","","-0,07%"
"11 de ago. de 2014","3,0459","3,0577","3,0617","3,0334","","-0,54%"
"08 de ago. de 2014","3,0623","3,0664","3,0930","3,0517","","-0,16%"
"07 de ago. de 2014","3,0672","3,0415","3,0728","3,0301","","0,80%"
"06 de ago. de 2014","3,0428","3,0515","3,0635","3,0310","","-0,31%"
"05 de ago. de 2014","3,0522","3,0305","3,0589","3,0209","","0,69%"
"04 de ago. de 2014","3,0312","3,0304","3,0393","3,0161","","-0,02%"
"01 de ago. de 2014","3,0319","3,0307","3,0624","3,0197","","0,03%"
"31 de jul. de 2014","3,0311","3,0077","3,0461","3,0043","","0,76%"
"30 de jul. de 2014","3,0082","2,9904","3,0244","2,9866","","0,58%"
"29 de jul. de 2014","2,9910","2,9861","2,9937","2,9824","","0,14%"
"28 de jul. de 2014","2,9868","2,9942","3,0043","2,9837","","-0,24%"
"25 de jul. de 2014","2,9939","2,9923","3,0026","2,9808","","0,04%"
"24 de jul. de 2014","2,9927","2,9869","2,9956","2,9811","","0,19%"
"23 de jul. de 2014","2,9869","2,9776","2,9952","2,9764","","0,23%"
"22 de jul. de 2014","2,9800","3,0008","3,0051","2,9708","","-0,74%"
"21 de jul. de 2014","3,0023","3,0089","3,0179","2,9969","","-0,25%"
"18 de jul. de 2014","3,0099","3,0533","3,0579","3,0068","","-1,47%"
"17 de jul. de 2014","3,0548","3,0072","3,0587","3,0039","","1,56%"
"16 de jul. de 2014","3,0079","3,0107","3,0137","2,9917","","-0,16%"
"15 de jul. de 2014","3,0128","3,0091","3,0238","3,0028","","0,06%"
"14 de jul. de 2014","3,0110","3,0201","3,0292","3,0085","","-0,38%"
"11 de jul. de 2014","3,0224","3,0198","3,0287","3,0165","","0,07%"
"10 de jul. de 2014","3,0204","3,0178","3,0304","3,0048","","0,05%"
"09 de jul. de 2014","3,0188","3,0108","3,0194","3,0083","","0,24%"
"08 de jul. de 2014","3,0117","3,0251","3,0296","3,0009","","-0,47%"
"07 de jul. de 2014","3,0258","3,0086","3,0292","3,0021","","0,56%"
"04 de jul. de 2014","3,0090","3,0075","3,0130","3,0018","","0,02%"
"03 de jul. de 2014","3,0084","3,0384","3,0591","3,0058","","-1,03%"
"02 de jul. de 2014","3,0398","3,0113","3,0407","3,0066","","0,92%"
"01 de jul. de 2014","3,0120","3,0308","3,0394","3,0075","","-0,66%"
"30 de jun. de 2014","3,0319","2,9929","3,0334","2,9914","","1,25%"
"27 de jun. de 2014","2,9945","2,9891","3,0119","2,9768","","0,14%"
"26 de jun. de 2014","2,9903","3,0085","3,0131","2,9831","","-0,63%"
"25 de jun. de 2014","3,0093","3,0264","3,0300","2,9990","","-0,60%"
"24 de jun. de 2014","3,0275","3,0165","3,0320","3,0136","","0,33%"
"23 de jun. de 2014","3,0175","3,0303","3,0397","3,0104","","-0,48%"
"20 de jun. de 2014","3,0320","3,0235","3,0439","3,0179","","0,25%"
"19 de jun. de 2014","3,0245","3,0276","3,0323","3,0179","","-0,15%"
"18 de jun. de 2014","3,0290","3,0637","3,0705","3,0205","","-1,14%"
"17 de jun. de 2014","3,0638","3,0313","3,0657","3,0245","","1,02%"
"16 de jun. de 2014","3,0330","3,0083","3,0387","3,0034","","0,70%"
"13 de jun. de 2014","3,0119","3,0212","3,0339","3,0082","","-0,34%"
"12 de jun. de 2014","3,0223","3,0208","3,0275","3,0141","","-0,01%"
"11 de jun. de 2014","3,0226","3,0095","3,0274","3,0039","","0,38%"
"10 de jun. de 2014","3,0111","3,0286","3,0321","3,0083","","-0,57%"
"09 de jun. de 2014","3,0284","3,0622","3,0709","3,0190","","-1,23%"
"06 de jun. de 2014","3,0662","3,0893","3,0915","3,0517","","-0,75%"
"05 de jun. de 2014","3,0895","3,0969","3,1047","3,0647","","-0,27%"
"04 de jun. de 2014","3,0980","3,1063","3,1196","3,0895","","-0,32%"
"03 de jun. de 2014","3,1078","3,0951","3,1121","3,0747","","0,39%"
"02 de jun. de 2014","3,0957","3,0545","3,0979","3,0453","","1,35%"
"30 de mai. de 2014","3,0545","3,0253","3,0647","3,0230","","0,92%"
"29 de mai. de 2014","3,0267","3,0330","3,0446","3,0141","","-0,25%"
"28 de mai. de 2014","3,0343","3,0497","3,0599","3,0308","","-0,55%"
"27 de mai. de 2014","3,0511","3,0344","3,0581","3,0302","","0,54%"
"26 de mai. de 2014","3,0348","3,0268","3,0398","3,0227","","0,11%"
"23 de mai. de 2014","3,0316","3,0237","3,0354","3,0121","","0,21%"
"22 de mai. de 2014","3,0252","3,0198","3,0316","3,0046","","0,13%"
"21 de mai. de 2014","3,0214","3,0357","3,0412","3,0117","","-0,52%"
"20 de mai. de 2014","3,0373","3,0231","3,0435","3,0165","","0,45%"
"19 de mai. de 2014","3,0238","3,0348","3,0425","3,0187","","-0,29%"
"16 de mai. de 2014","3,0327","3,0410","3,0460","3,0213","","-0,38%"
"15 de mai. de 2014","3,0444","3,0191","3,0575","3,0048","","0,78%"
"14 de mai. de 2014","3,0207","3,0343","3,0460","3,0171","","-0,49%"
"13 de mai. de 2014","3,0356","3,0457","3,0504","3,0203","","-0,36%"
"12 de mai. de 2014","3,0465","3,0413","3,0563","3,0393","","0,06%"
"09 de mai. de 2014","3,0447","3,0676","3,0688","3,0405","","-0,70%"
"08 de mai. de 2014","3,0661","3,0825","3,1056","3,0454","","-0,57%"
"07 de mai. de 2014","3,0838","3,1042","3,1136","3,0788","","-0,67%"
"06 de mai. de 2014","3,1046","3,1118","3,1286","3,0924","","-0,26%"
"05 de mai. de 2014","3,1126","3,0787","3,1212","3,0772","","1,08%"
"02 de mai. de 2014","3,0793","3,0967","3,1025","3,0609","","-0,60%"
"01 de mai. de 2014","3,0978","3,0947","3,1028","3,0942","","0,04%"
"30 de abr. de 2014","3,0966","3,0874","3,1286","3,0798","","0,28%"
"29 de abr. de 2014","3,0881","3,0772","3,0888","3,0474","","0,27%"
"28 de abr. de 2014","3,0799","3,1048","3,1164","3,0746","","-0,80%"
"25 de abr. de 2014","3,1048","3,0613","3,1104","3,0569","","1,37%"
"24 de abr. de 2014","3,0628","3,0687","3,0813","3,0554","","-0,21%"
"23 de abr. de 2014","3,0691","3,0887","3,1118","3,0669","","-0,66%"
"22 de abr. de 2014","3,0896","3,0839","3,1090","3,0819","","0,14%"
"21 de abr. de 2014","3,0854","3,0888","3,0955","3,0823","","-0,17%"
"18 de abr. de 2014","3,0908","3,0902","3,0987","3,0849","","-0,02%"
"17 de abr. de 2014","3,0913","3,0988","3,1175","3,0835","","-0,27%"
"16 de abr. de 2014","3,0998","3,0831","3,1054","3,0745","","0,49%"
"15 de abr. de 2014","3,0846","3,0581","3,0953","3,0518","","0,81%"
"14 de abr. de 2014","3,0598","3,0667","3,0753","3,0462","","-0,66%"
"11 de abr. de 2014","3,0802","3,0643","3,0887","3,0484","","0,50%"
"10 de abr. de 2014","3,0648","3,0277","3,0653","3,0234","","1,21%"
"09 de abr. de 2014","3,0283","3,0359","3,0660","3,0253","","-0,28%"
"08 de abr. de 2014","3,0367","3,0479","3,0591","3,0241","","-0,40%"
"07 de abr. de 2014","3,0490","3,0615","3,0869","3,0378","","-0,49%"
"04 de abr. de 2014","3,0640","3,1261","3,1279","3,0577","","-2,02%"
"03 de abr. de 2014","3,1273","3,1228","3,1503","3,1183","","0,11%"
"02 de abr. de 2014","3,1239","3,1172","3,1386","3,1147","","0,18%"
"01 de abr. de 2014","3,1183","3,1263","3,1397","3,1057","","-0,33%"
"31 de mar. de 2014","3,1285","3,1124","3,1378","3,0985","","0,60%"
"28 de mar. de 2014","3,1099","3,1027","3,1246","3,0919","","0,18%"
"27 de mar. de 2014","3,1044","3,1747","3,1764","3,1002","","-2,16%"
"26 de mar. de 2014","3,1728","3,1947","3,2010","3,1594","","-0,70%"
"25 de mar. de 2014","3,1951","3,2142","3,2201","3,1689","","-0,59%"
"24 de mar. de 2014","3,2141","3,2038","3,2215","3,1848","","0,22%"
"21 de mar. de 2014","3,2069","3,2058","3,2188","3,1906","","-0,03%"
"20 de mar. de 2014","3,2078","3,2473","3,2495","3,1972","","-1,26%"
"19 de mar. de 2014","3,2488","3,2517","3,2588","3,2345","","-0,11%"
"18 de mar. de 2014","3,2525","3,2693","3,2810","3,2487","","-0,57%"
"17 de mar. de 2014","3,2710","3,2624","3,2822","3,2519","","0,18%"
"14 de mar. de 2014","3,2651","3,2774","3,3008","3,2605","","-0,42%"
"13 de mar. de 2014","3,2788","3,2702","3,2915","3,2587","","0,24%"
"12 de mar. de 2014","3,2709","3,2749","3,2988","3,2690","","-0,18%"
